,EUR.USD.SPOT,EUR.USD.SPOT,USD.JPY.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.CAD.SPOT,AUD.USD.SPOT,AUD.USD.SPOT,GBP.USD.SPOT,GBP.USD.SPOT,NZD.USD.SPOT,NZD.USD.SPOT,USD.MXN.SPOT,USD.MXN.SPOT,EUR.NOK.SPOT,EUR.NOK.SPOT,EUR.SEK.SPOT,EUR.SEK.SPOT,USD.TRY.SPOT,USD.TRY.SPOT
,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1
time_utc,,,,,,,,,,,,,,,,,,,,
2022-02-23 21:00:00,1.1301,1.13185,114.92,115.045,1.2731,1.27365,0.72325,0.72365,1.35365,1.35515,0.67675,0.67825,20.225,20.279,10.028,10.0735,10.6145,10.651,13.808,13.84
2022-02-23 23:00:00,1.1305,1.1306,114.896,114.903,1.2734,1.27349,0.72273,0.72282,1.35443,1.35459,0.67696,0.67708,20.2451,20.2526,10.0505,10.0665,10.6147,10.6295,13.808,13.8559
2022-02-24 00:00:00,1.12755,1.12765,114.906,114.91,1.27529,1.27536,0.72028,0.72037,1.35297,1.35309,0.67486,0.67496,20.2745,20.279,10.067,10.0803,10.6225,10.6341,13.808,13.84045
2022-02-24 01:00:00,1.12925,1.12935,115.08,115.085,1.27408,1.27418,0.72142,0.72149,1.35383,1.35395,0.67501,0.67513,20.2626,20.2698,10.0598,10.0734,10.6296,10.6378,13.82,13.83745
2022-02-24 02:00:00,1.12725,1.12735,115.019,115.026,1.27534,1.27542,0.71968,0.71975,1.35243,1.35255,0.67377,0.67389,20.2846,20.2906,10.0371,10.0499,10.6293,10.6433,13.798,13.849
2022-02-24 03:00:00,1.1238,1.1239,114.696,114.702,1.27689,1.27699,0.7185,0.71856,1.35135,1.35148,0.67189,0.67199,20.3664,20.37,10.0413,10.0544,10.661,10.6749,13.8425,13.85707
2022-02-24 04:00:00,1.1245,1.12465,114.661,114.667,1.27779,1.27791,0.71978,0.71985,1.35089,1.35106,0.67324,0.6733,20.3952,20.4036,10.0704,10.0863,10.6695,10.6845,13.781,13.8135
2022-02-24 05:00:00,1.12376,1.12381,114.56,114.566,1.27771,1.2778,0.71937,0.71944,1.34969,1.34979,0.67275,0.67285,20.4436,20.4494,10.0638,10.0761,10.6709,10.6782,13.8705,13.915
2022-02-24 06:00:00,1.1245,1.12456,114.43,114.436,1.27842,1.27849,0.71869,0.71875,1.34995,1.35004,0.67223,0.67233,20.4237,20.4297,10.0605,10.079,10.6837,10.7095,14.195,14.22
2022-02-24 07:00:00,1.12451,1.12455,114.621,114.629,1.28018,1.28026,0.71774,0.7178,1.34779,1.34789,0.67153,0.67162,20.4415,20.4471,10.0925,10.0971,10.6969,10.7042,14.2,14.22
2022-02-24 08:00:00,1.12396,1.12399,114.665,114.671,1.28055,1.28065,0.71863,0.7187,1.3458,1.34587,0.67251,0.67262,20.412,20.4171,10.1124,10.1166,10.7106,10.7162,14.1605,14.189
2022-02-24 09:00:00,1.12112,1.12116,114.734,114.738,1.28209,1.28219,0.71739,0.71745,1.34335,1.34344,0.67044,0.67053,20.378,20.38,10.127,10.1319,10.713,10.7174,14.199,14.20131
2022-02-24 10:00:00,1.11782,1.11785,114.662,114.669,1.28291,1.28297,0.71745,0.71752,1.34245,1.34256,0.66972,0.66985,20.4319,20.4407,10.10799,10.11164,10.69674,10.69951,14.33,14.40617
2022-02-24 11:00:00,1.11739,1.11746,114.783,114.79,1.28146,1.28155,0.71723,0.71732,1.33965,1.3397,0.66984,0.66995,20.4267,20.4348,10.092,10.0935,10.69978,10.70322,14.42,14.45
2022-02-24 12:00:00,1.11701,1.11707,114.791,114.794,1.28153,1.28161,0.71638,0.71645,1.33954,1.3396,0.6694,0.66948,20.5113,20.5157,10.0827,10.085,10.7221,10.7255,14.4,14.4745
2022-02-24 13:00:00,1.1162,1.11625,114.895,114.91,1.2821,1.28225,0.7151,0.7153,1.3358,1.3359,0.66795,0.66815,20.553,20.558,10.0775,10.0845,10.7285,10.736,14.26,14.3
2022-02-24 14:00:00,1.11465,1.1148,115.165,115.18,1.28395,1.28425,0.71425,0.71435,1.33305,1.33335,0.6671,0.66725,20.62,20.637,10.0925,10.1005,10.733,10.74,14.17,14.22
2022-02-24 15:00:00,1.1109,1.111,115.6,115.61,1.2877,1.28775,0.7095,0.70965,1.32745,1.32765,0.6632,0.6633,20.673,20.68,10.0955,10.1005,10.7095,10.713,14.0505,14.08
2022-02-24 16:00:00,1.11495,1.11505,115.46,115.475,1.28405,1.28415,0.71305,0.7132,1.3356,1.33575,0.665,0.66515,20.641,20.649,10.068,10.074,10.6685,10.6775,14.0605,14.0895
2022-02-24 17:00:00,1.1166,1.11675,115.335,115.345,1.2838,1.28405,0.71395,0.71405,1.33665,1.33685,0.6654,0.66605,20.741,20.749,10.068,10.076,10.644,10.6485,14.0,14.1055
2022-02-24 18:00:00,1.119,1.1192,115.35,115.365,1.28245,1.2826,0.7152,0.7154,1.33845,1.3386,0.66765,0.6679,20.671,20.684,10.066,10.082,10.6405,10.6555,14.0,14.1295
2022-02-24 19:00:00,1.1187,1.1188,115.68,115.69,1.2817,1.28185,0.7157,0.7158,1.33805,1.3383,0.66845,0.66865,20.594,20.605,10.056,10.064,10.6275,10.635,13.98,14.039
2022-02-24 20:00:00,1.11995,1.12005,115.59,115.595,1.2806,1.28075,0.7173,0.7175,1.33895,1.33915,0.6707,0.6708,20.531,20.537,10.043,10.053,10.64,10.6465,13.9805,14.1215
2022-02-24 21:00:00,1.1191,1.11945,115.48,115.59,1.28105,1.2819,0.71615,0.7164,1.33675,1.33895,0.66915,0.6696,20.541,20.579,10.02,10.0445,10.612,10.64,13.9795,14.0995
2022-02-24 23:00:00,1.119,1.1191,115.55,115.555,1.2807,1.2809,0.716,0.7161,1.337,1.33725,0.6687,0.6689,20.554,20.58,10.024,10.037,10.622,10.639,13.991,14.125
2022-02-25 00:00:00,1.1201,1.1202,115.49,115.5,1.28025,1.2805,0.7155,0.7157,1.3382,1.33845,0.6693,0.66955,20.56,20.574,10.025,10.0425,10.6175,10.631,13.991,14.125
2022-02-25 01:00:00,1.1203,1.1204,115.435,115.445,1.2793,1.27945,0.7172,0.71735,1.339,1.3391,0.6697,0.6699,20.54,20.554,10.025,10.0415,10.631,10.6445,13.991,14.2025
2022-02-25 02:00:00,1.12135,1.12145,115.27,115.275,1.2794,1.27965,0.7174,0.71755,1.34,1.3402,0.6699,0.6701,20.525,20.54,10.025,10.038,10.634,10.6455,13.991,14.2105
2022-02-25 03:00:00,1.1217,1.1218,115.24,115.25,1.2788,1.279,0.7185,0.71855,1.34215,1.34235,0.67065,0.67085,20.51,20.523,10.025,10.037,10.635,10.648,13.9565,14.0495
2022-02-25 04:00:00,1.1221,1.1222,115.19,115.2,1.2779,1.2781,0.71985,0.71995,1.34295,1.34315,0.67155,0.6717,20.502,20.514,10.0315,10.0455,10.637,10.642,13.95,13.9965
2022-02-25 05:00:00,1.12254,1.12257,115.177,115.184,1.27786,1.27795,0.71982,0.71989,1.3436,1.3437,0.67194,0.67201,20.5065,20.512,10.0255,10.03,10.6399,10.6461,14.03,14.051
2022-02-25 06:00:00,1.12018,1.12023,115.232,115.237,1.27885,1.27892,0.71991,0.71997,1.34157,1.34168,0.67137,0.67146,20.511,20.5163,10.0255,10.0348,10.6474,10.6539,14.07696,14.09
2022-02-25 07:00:00,1.121,1.12104,115.287,115.29,1.27847,1.27854,0.72069,0.72073,1.3418,1.34188,0.67145,0.67154,20.4947,20.5001,10.0289,10.0329,10.648,10.65,14.06,14.0757
2022-02-25 08:00:00,1.11774,1.11778,115.304,115.309,1.28058,1.28065,0.719,0.71905,1.33728,1.33738,0.6701,0.67019,20.4652,20.4718,10.02,10.025,10.6172,10.6379,14.06,14.0719
2022-02-25 09:00:00,1.11812,1.11815,115.32,115.324,1.28083,1.28091,0.71995,0.71998,1.33741,1.33749,0.67078,0.67087,20.4535,20.4585,10.0253,10.029,10.6393,10.6442,14.0883,14.1035
2022-02-25 10:00:00,1.118,1.11804,115.382,115.388,1.28082,1.28091,0.72005,0.72011,1.33802,1.33811,0.67155,0.67162,20.4225,20.4283,10.02147,10.0247,10.6289,10.6329,14.08343,14.09684
2022-02-25 11:00:00,1.11854,1.11856,115.471,115.476,1.28032,1.2804,0.72007,0.72016,1.33852,1.33864,0.67172,0.67182,20.4387,20.442,10.0015,10.002,10.61902,10.62144,13.96048,13.97646
2022-02-25 12:00:00,1.12211,1.12215,115.567,115.572,1.27759,1.27767,0.72142,0.7215,1.34011,1.34022,0.67346,0.67355,20.3922,20.3965,9.9835,9.986,10.58157,10.58437,13.8,13.83992
2022-02-25 13:00:00,1.12365,1.12375,115.555,115.565,1.2757,1.27585,0.72295,0.723,1.33975,1.33995,0.6744,0.67455,20.418,20.424,9.968,9.9735,10.567,10.5735,13.8405,13.8715
2022-02-25 14:00:00,1.12322,1.12327,115.627,115.634,1.27936,1.27949,0.72123,0.72129,1.33715,1.33723,0.67287,0.67302,20.478,20.4837,9.9794,9.9835,10.6127,10.6198,13.89,13.91
2022-02-25 15:00:00,1.12445,1.12446,115.571,115.577,1.27408,1.27415,0.72243,0.72249,1.34165,1.3417,0.6739,0.67395,20.4352,20.4389,9.9521,9.955,10.6,10.6025,13.8705,13.8895
2022-02-25 16:00:00,1.12588,1.12592,115.63,115.634,1.27423,1.27431,0.72163,0.72169,1.34021,1.3403,0.67378,0.67386,20.4157,20.4196,9.9732,9.976,10.60935,10.612,13.8805,13.9095
2022-02-25 17:00:00,1.12406,1.12409,115.749,115.755,1.27526,1.27533,0.72097,0.72104,1.33831,1.33841,0.6726,0.67268,20.4227,20.425,9.9686,9.9743,10.6108,10.6149,13.7505,13.8195
2022-02-25 18:00:00,1.12567,1.12571,115.687,115.69,1.27388,1.27396,0.72169,0.72176,1.33967,1.33977,0.67359,0.67367,20.3925,20.3966,9.9674,9.9712,10.6115,10.6146,13.7925,13.8815
2022-02-25 19:00:00,1.12633,1.12637,115.593,115.6,1.27105,1.27114,0.72323,0.72328,1.34107,1.34115,0.6749,0.67498,20.376,20.38,9.948,9.95215,10.6005,10.6094,13.7205,13.8815
2022-02-25 20:00:00,1.12656,1.12659,115.53,115.534,1.26999,1.27006,0.72311,0.72317,1.34116,1.34126,0.67482,0.6749,20.341,20.3453,9.9551,9.9619,10.586,10.5893,13.7205,13.87
2022-02-25 21:00:00,1.12615,1.12745,115.5,115.715,1.2696,1.27295,0.72155,0.7237,1.33925,1.34265,0.67,0.67545,20.334,20.369,9.9475,9.9655,10.5835,10.589,13.768,13.87
2022-02-28 23:00:00,1.12141,1.12146,115.083,115.088,1.26667,1.26677,0.72583,0.7259,1.3421,1.34228,0.67657,0.67668,20.47586,20.483,9.8775,9.8928,10.603,10.6305,13.7775,13.90785
2022-03-01 00:00:00,1.12055,1.12059,115.257,115.265,1.26748,1.26756,0.72534,0.72542,1.34125,1.34138,0.67609,0.67618,20.4892,20.4957,9.8665,9.8743,10.6032,10.614,13.7665,13.91
2022-03-01 01:00:00,1.12018,1.12022,115.194,115.195,1.26744,1.26751,0.726,0.72606,1.34156,1.34167,0.67601,0.67613,20.4897,20.4952,9.8665,9.8794,10.6107,10.6219,13.7635,13.91
2022-03-01 02:00:00,1.11962,1.11967,115.182,115.188,1.26699,1.26706,0.7264,0.72644,1.34141,1.34153,0.67601,0.67613,20.4848,20.4903,9.8635,9.8741,10.6131,10.6243,13.769,13.91
2022-03-01 03:00:00,1.1192,1.11924,115.148,115.15,1.26809,1.26816,0.72516,0.72522,1.34058,1.34066,0.67523,0.67534,20.4837,20.4903,9.868,9.8799,10.6091,10.6196,13.7595,13.91
2022-03-01 04:00:00,1.11963,1.11965,115.137,115.142,1.26717,1.26724,0.72598,0.72606,1.34117,1.34125,0.676,0.6761,20.4754,20.4811,9.8627,9.878,10.6105,10.6197,13.76,13.91
2022-03-01 05:00:00,1.1196,1.11963,115.055,115.06,1.26797,1.26806,0.72641,0.72646,1.34182,1.3419,0.67648,0.67653,20.4808,20.486,9.8631,9.8715,10.6115,10.6179,13.7745,13.85
2022-03-01 06:00:00,1.12057,1.1206,115.054,115.06,1.26656,1.26665,0.72775,0.72783,1.34229,1.34238,0.67755,0.67765,20.4464,20.4516,9.8461,9.8534,10.6072,10.6126,13.8405,13.895
2022-03-01 07:00:00,1.12295,1.12299,115.035,115.037,1.26661,1.2667,0.72839,0.72846,1.34232,1.3424,0.67842,0.67852,20.4206,20.4259,9.87,9.8727,10.6201,10.6248,13.89345,13.907
2022-03-01 08:00:00,1.12266,1.12268,114.924,114.929,1.26575,1.26583,0.72844,0.7285,1.34301,1.3431,0.6789,0.679,20.3985,20.4031,9.847,9.852,10.6382,10.6427,13.8863,13.8995
2022-03-01 09:00:00,1.11961,1.11965,114.776,114.78,1.26692,1.267,0.72736,0.7274,1.34134,1.34142,0.67719,0.67728,20.491,20.4959,9.8765,9.8791,10.689,10.6929,13.925,13.93245
2022-03-01 10:00:00,1.11814,1.11818,114.858,114.863,1.26666,1.26674,0.72726,0.72733,1.33915,1.33925,0.67693,0.677,20.49982,20.5047,9.8751,9.8785,10.68259,10.68513,13.93275,13.94245
2022-03-01 11:00:00,1.11756,1.11761,114.806,114.811,1.26792,1.26801,0.7273,0.72736,1.34065,1.34074,0.67735,0.67742,20.5235,20.527,9.8341,9.836,10.67424,10.6774,13.90752,13.92455
2022-03-01 12:00:00,1.116,1.11605,114.822,114.828,1.26876,1.26885,0.72649,0.72655,1.3397,1.33976,0.67684,0.67694,20.5199,20.5257,9.8393,9.8475,10.6796,10.6831,13.9225,13.94
2022-03-01 13:00:00,1.11601,1.11605,114.911,114.917,1.26711,1.26718,0.72725,0.72732,1.34015,1.34026,0.67764,0.67772,20.5198,20.52213,9.8462,9.8503,10.6729,10.6767,13.8575,13.898
2022-03-01 14:00:00,1.11504,1.11519,114.873,114.888,1.26628,1.26636,0.72701,0.72719,1.33931,1.33958,0.6775,0.67757,20.4777,20.48,9.84996,9.85759,10.681,10.702,13.93,13.95
2022-03-01 15:00:00,1.11401,1.11404,114.801,114.805,1.26758,1.26765,0.72602,0.72604,1.33513,1.33521,0.67686,0.6769,20.5121,20.5162,9.85453,9.8579,10.6759,10.6789,13.9555,13.9695
2022-03-01 16:00:00,1.11031,1.11035,114.89,114.895,1.27096,1.27104,0.72461,0.72467,1.3317,1.33178,0.67545,0.67549,20.5787,20.5815,9.8625,9.8671,10.7014,10.7058,13.9555,13.9745
2022-03-01 17:00:00,1.1109,1.11092,114.836,114.841,1.27255,1.27262,0.72521,0.72527,1.33121,1.33132,0.67606,0.67618,20.6217,20.6265,9.8775,9.8798,10.7187,10.7219,13.9455,13.9745
2022-03-01 18:00:00,1.11224,1.11227,114.724,114.729,1.27335,1.27342,0.72529,0.72535,1.33175,1.33186,0.67577,0.67586,20.6242,20.6281,9.87064,9.873,10.724,10.7259,13.9055,13.9705
2022-03-01 19:00:00,1.11218,1.11223,114.855,114.86,1.27425,1.27431,0.72466,0.72472,1.33126,1.33136,0.67474,0.67483,20.6327,20.6375,9.8973,9.9013,10.72593,10.7313,13.9055,13.9705
2022-03-01 20:00:00,1.11302,1.11306,114.821,114.827,1.27418,1.27425,0.72522,0.72529,1.33224,1.33234,0.67546,0.67555,20.641,20.643,9.8874,9.894,10.7321,10.7397,13.825,13.97
2022-03-01 21:00:00,1.1122,1.1139,114.86,114.95,1.27405,1.2745,0.7249,0.72545,1.33115,1.33395,0.67535,0.6759,20.635,20.678,9.881,9.8855,10.661,10.7375,13.8495,13.966
2022-03-01 23:00:00,1.11321,1.11326,114.839,114.845,1.27237,1.27247,0.72606,0.72615,1.33344,1.33364,0.67661,0.67675,20.6447,20.6514,9.8793,9.898,10.7155,10.7385,13.8265,13.9755
2022-03-02 00:00:00,1.11264,1.11268,114.99,114.995,1.27321,1.2733,0.72637,0.72643,1.33214,1.3322,0.67646,0.67652,20.6398,20.6475,9.8637,9.8775,10.7169,10.7303,13.824,13.994
2022-03-02 01:00:00,1.11282,1.11285,115.0,115.007,1.27212,1.2722,0.72739,0.72745,1.33307,1.33319,0.67713,0.67725,20.639,20.6471,9.8569,9.87409,10.7309,10.7455,13.824,13.994
2022-03-02 02:00:00,1.11251,1.11257,114.993,115.002,1.27198,1.27206,0.7277,0.7278,1.33247,1.33261,0.67788,0.67799,20.6358,20.6427,9.8605,9.8693,10.7284,10.7387,13.824,13.994
2022-03-02 03:00:00,1.1119,1.11193,115.039,115.044,1.27205,1.27212,0.72705,0.72714,1.33183,1.33194,0.67732,0.6774,20.6483,20.6544,9.8585,9.8713,10.7284,10.7382,13.824,13.994
2022-03-02 04:00:00,1.11227,1.11233,115.04,115.044,1.27198,1.27205,0.7268,0.72685,1.33114,1.33124,0.67714,0.67723,20.6396,20.6464,9.8645,9.8755,10.7284,10.7365,13.824,13.994
2022-03-02 05:00:00,1.11147,1.11152,115.057,115.062,1.27207,1.27217,0.72684,0.72691,1.33025,1.33034,0.6771,0.67719,20.6477,20.6536,9.8657,9.8739,10.7241,10.7309,13.89,13.98
2022-03-02 06:00:00,1.10974,1.10979,115.145,115.15,1.27313,1.27321,0.72535,0.7254,1.32893,1.32902,0.67608,0.67618,20.6929,20.6978,9.8669,9.8744,10.734,10.74,14.04,14.05756
2022-03-02 07:00:00,1.10932,1.10937,115.154,115.16,1.27295,1.27304,0.72526,0.72533,1.32904,1.32915,0.67593,0.67603,20.693,20.6982,9.8995,9.9027,10.7549,10.7612,14.06,14.08456
2022-03-02 08:00:00,1.10854,1.10858,115.191,115.195,1.27149,1.27156,0.72484,0.7249,1.33002,1.3301,0.67587,0.67597,20.7219,20.7273,9.89849,9.90161,10.77966,10.7827,14.05654,14.07398
2022-03-02 09:00:00,1.10822,1.10827,115.196,115.201,1.27089,1.27098,0.72579,0.72581,1.33077,1.33087,0.67615,0.67623,20.7112,20.7162,9.9075,9.91658,10.7908,10.7968,14.06195,14.08834
2022-03-02 10:00:00,1.10974,1.10979,115.275,115.28,1.2714,1.27149,0.72607,0.72613,1.33185,1.33197,0.67611,0.67621,20.7326,20.7371,9.89953,9.90255,10.7863,10.7912,14.0555,14.0717
2022-03-02 11:00:00,1.10993,1.10996,115.248,115.253,1.26996,1.27003,0.72646,0.72654,1.33285,1.33294,0.6768,0.67688,20.7149,20.7192,9.879,9.88,10.7802,10.7831,14.07,14.075
2022-03-02 12:00:00,1.1117,1.11174,115.285,115.288,1.26906,1.26913,0.72738,0.72745,1.33331,1.3334,0.67752,0.67764,20.7063,20.7111,9.88153,9.8845,10.7925,10.796,14.05624,14.0705
2022-03-02 13:00:00,1.1104,1.11055,115.395,115.405,1.269,1.2691,0.7272,0.7273,1.3346,1.3349,0.6771,0.67725,20.71,20.718,9.868,9.872,10.78,10.784,14.0645,14.075
2022-03-02 14:00:00,1.10935,1.10937,115.47,115.477,1.2681,1.2682,0.72709,0.72717,1.33375,1.33385,0.67738,0.67749,20.75687,20.7621,9.8545,9.85914,10.75,10.752,14.1,14.109
2022-03-02 15:00:00,1.10683,1.10687,115.565,115.569,1.26946,1.26953,0.7252,0.72527,1.33134,1.33144,0.67467,0.67476,20.769,20.7719,9.86585,9.8696,10.7815,10.783,14.1295,14.135
2022-03-02 16:00:00,1.1102,1.1103,115.6,115.61,1.2656,1.26585,0.72815,0.72825,1.3363,1.3365,0.67775,0.6779,20.62,20.627,9.852,9.8615,10.748,10.7585,14.1,14.135
2022-03-02 17:00:00,1.1102,1.1103,115.595,115.61,1.2664,1.2666,0.7283,0.7284,1.3358,1.336,0.67715,0.67825,20.646,20.65,9.849,9.8565,10.759,10.766,14.09,14.134
2022-03-02 18:00:00,1.11275,1.1129,115.575,115.59,1.2637,1.2639,0.7301,0.7302,1.3381,1.33825,0.6793,0.6795,20.585,20.592,9.839,9.846,10.739,10.751,14.09,14.1345
2022-03-02 19:00:00,1.11235,1.11245,115.57,115.585,1.265,1.2652,0.7296,0.7297,1.3374,1.3376,0.6783,0.67845,20.626,20.633,9.845,9.854,10.751,10.757,14.0905,14.134
2022-03-02 20:00:00,1.1127,1.11275,115.515,115.53,1.263,1.2631,0.7304,0.7305,1.3399,1.3401,0.6793,0.6795,20.602,20.608,9.8285,9.8375,10.755,10.764,14.09,14.1345
2022-03-02 21:00:00,1.1118,1.1133,115.5,115.54,1.26295,1.26315,0.72955,0.72985,1.34045,1.34085,0.67855,0.6789,20.593,20.64,9.8335,9.85,10.749,10.7685,14.014,14.1505
2022-03-02 23:00:00,1.11115,1.11135,115.51,115.525,1.26455,1.26485,0.72925,0.7294,1.33945,1.3398,0.678,0.67845,20.626,20.659,9.833,9.8535,10.747,10.7845,14.014,14.1505
2022-03-03 00:00:00,1.11015,1.1103,115.6,115.605,1.2644,1.26465,0.7287,0.7288,1.3383,1.33845,0.6776,0.67775,20.655,20.667,9.83,9.8415,10.7555,10.7785,13.978,14.0845
2022-03-03 01:00:00,1.1097,1.10985,115.59,115.6,1.2647,1.2649,0.72855,0.7286,1.33825,1.3385,0.677,0.67715,20.668,20.679,9.85,9.868,10.77,10.783,13.979,14.5
2022-03-03 02:00:00,1.11055,1.11065,115.63,115.64,1.2638,1.2639,0.72915,0.7293,1.33945,1.33965,0.6772,0.6774,20.644,20.655,9.842,9.853,10.7755,10.7895,13.979,14.1175
2022-03-03 03:00:00,1.1099,1.11,115.625,115.635,1.2638,1.2639,0.7289,0.72905,1.3392,1.3394,0.67705,0.67725,20.65,20.66,9.8435,9.8565,10.7965,10.8025,13.9795,14.1175
2022-03-03 04:00:00,1.10975,1.1098,115.665,115.675,1.2634,1.2636,0.73,0.7301,1.3403,1.3405,0.6776,0.6777,20.647,20.656,9.8415,9.8535,10.786,10.7955,14.02,14.0765
2022-03-03 05:00:00,1.11016,1.11019,115.656,115.66,1.26282,1.2629,0.73052,0.73058,1.3408,1.34088,0.67812,0.67822,20.6395,20.6455,9.8427,9.851,10.7642,10.772,14.06747,14.106
2022-03-03 06:00:00,1.11044,1.11048,115.696,115.702,1.26077,1.26084,0.73203,0.73209,1.34144,1.34155,0.67877,0.6788,20.6263,20.6321,9.8135,9.82,10.7676,10.775,14.11,14.1425
2022-03-03 07:00:00,1.10974,1.10977,115.722,115.728,1.26074,1.26081,0.73173,0.73179,1.33917,1.33927,0.6784,0.67849,20.6561,20.662,9.8375,9.84054,10.76724,10.77003,14.12942,14.141
2022-03-03 08:00:00,1.10911,1.10917,115.698,115.703,1.2611,1.26115,0.73112,0.7312,1.3387,1.33879,0.6785,0.67857,20.6714,20.6755,9.85339,9.8586,10.7767,10.7816,14.13,14.14406
2022-03-03 09:00:00,1.10798,1.10803,115.782,115.788,1.26249,1.26256,0.72995,0.73,1.3381,1.33816,0.67755,0.67766,20.7038,20.7102,9.8554,9.8575,10.7499,10.7554,14.12,14.1515
2022-03-03 10:00:00,1.10864,1.10869,115.731,115.738,1.26284,1.26292,0.73042,0.7305,1.33804,1.33814,0.67785,0.67796,20.6909,20.6958,9.8651,9.8686,10.7661,10.77,14.13,14.13899
2022-03-03 11:00:00,1.10867,1.10869,115.762,115.767,1.26344,1.26352,0.72998,0.73006,1.337,1.33705,0.67755,0.67766,20.7127,20.718,9.856,9.857,10.7755,10.7775,14.135,14.14906
2022-03-03 12:00:00,1.10751,1.10756,115.714,115.719,1.26352,1.26359,0.731,0.73108,1.33762,1.33772,0.67805,0.67815,20.7134,20.7177,9.8456,9.8497,10.7758,10.7799,14.145,14.153
2022-03-03 13:00:00,1.10855,1.10858,115.658,115.666,1.26398,1.26407,0.73203,0.7321,1.33781,1.33791,0.67875,0.67885,20.6563,20.6611,9.861,9.8658,10.76402,10.76722,14.105,14.11924
2022-03-03 14:00:00,1.10796,1.10802,115.597,115.61,1.26371,1.26387,0.73415,0.7342,1.33609,1.33635,0.68008,0.6802,20.6465,20.6511,9.826,9.8493,10.756,10.7805,14.095,14.114
2022-03-03 15:00:00,1.10617,1.1062,115.637,115.643,1.26665,1.26669,0.73193,0.73197,1.33392,1.33401,0.67878,0.6788,20.712,20.7167,9.867,9.86984,10.8045,10.8079,14.111,14.13341
2022-03-03 16:00:00,1.10542,1.10545,115.659,115.665,1.26754,1.2676,0.73146,0.73151,1.33243,1.33253,0.67853,0.6786,20.7222,20.7268,9.8617,9.866,10.80227,10.8052,14.13,14.141
2022-03-03 17:00:00,1.1051,1.10513,115.559,115.565,1.26771,1.26781,0.7318,0.73186,1.33333,1.33343,0.67862,0.67881,20.6839,20.69,9.85929,9.86329,10.7849,10.7935,14.13,14.14489
2022-03-03 18:00:00,1.10623,1.10626,115.44,115.445,1.2676,1.26769,0.73308,0.73314,1.33506,1.33513,0.68012,0.68021,20.65,20.652,9.8578,9.862,10.7822,10.7867,14.0955,14.15
2022-03-03 19:00:00,1.10576,1.1058,115.421,115.426,1.26812,1.26821,0.7326,0.73264,1.33342,1.33352,0.68008,0.68013,20.6537,20.6571,9.8692,9.87357,10.7859,10.78874,14.0955,14.149
2022-03-03 20:00:00,1.1063,1.10633,115.436,115.437,1.26804,1.26812,0.73253,0.73257,1.33382,1.33388,0.67976,0.67984,20.6531,20.6579,9.86427,9.86826,10.7822,10.7855,14.0955,14.142
2022-03-03 21:00:00,1.10655,1.1068,115.45,115.475,1.268,1.26825,0.7327,0.73315,1.33365,1.3355,0.67985,0.68015,20.635,20.64,9.8585,9.8805,10.782,10.7975,14.096,14.1405
2022-03-03 23:00:00,1.10655,1.10661,115.478,115.485,1.2671,1.26718,0.73356,0.73363,1.33495,1.33513,0.68084,0.68095,20.6409,20.6484,9.8545,9.8715,10.7715,10.7968,14.096,14.142
2022-03-04 00:00:00,1.10123,1.10128,115.41,115.415,1.27173,1.27184,0.73058,0.7307,1.33227,1.33241,0.67722,0.67733,20.7452,20.7533,9.861,9.874,10.7791,10.7959,14.13,14.1525
2022-03-04 01:00:00,1.10487,1.10494,115.468,115.476,1.26856,1.26868,0.73278,0.73286,1.33452,1.33467,0.67981,0.67993,20.6717,20.6814,9.8534,9.8618,10.7925,10.8072,14.12,14.16587
2022-03-04 02:00:00,1.10289,1.10294,115.37,115.374,1.26964,1.26972,0.733,0.73308,1.3337,1.33383,0.67994,0.68005,20.6969,20.7037,9.8525,9.8618,10.7797,10.7916,14.12,14.16132
2022-03-04 03:00:00,1.10257,1.10262,115.355,115.36,1.26996,1.27003,0.73357,0.73365,1.33354,1.33367,0.68051,0.68061,20.7126,20.7204,9.8555,9.862,10.7788,10.7913,14.12,14.16075
2022-03-04 04:00:00,1.10354,1.10359,115.437,115.442,1.26914,1.26923,0.73575,0.73581,1.33427,1.33435,0.68209,0.6822,20.7086,20.7163,9.8521,9.8619,10.7788,10.7898,14.13,14.15006
2022-03-04 05:00:00,1.10286,1.10289,115.446,115.45,1.26928,1.26936,0.73546,0.7355,1.33376,1.33385,0.68185,0.68194,20.7104,20.7161,9.856,9.8621,10.7783,10.7862,14.145,14.151
2022-03-04 06:00:00,1.10152,1.10158,115.489,115.494,1.27038,1.27046,0.73458,0.73465,1.33334,1.33344,0.68145,0.68154,20.719,20.725,9.8452,9.8531,10.7714,10.7795,14.1485,14.155
2022-03-04 07:00:00,1.1012,1.10125,115.449,115.455,1.26968,1.26976,0.73542,0.73548,1.33231,1.3324,0.68226,0.68234,20.7003,20.7057,9.835,9.838,10.7791,10.7855,14.191,14.19726
2022-03-04 08:00:00,1.10118,1.10123,115.391,115.396,1.27088,1.27096,0.73709,0.73716,1.33099,1.33109,0.68378,0.68391,20.6914,20.6978,9.8006,9.8052,10.7683,10.7724,14.20774,14.215
