,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT,time_est
0,1.1372849999999999,0.00868473960979465,0.7899050139220758,0.726765,1.352165,0.6839400000000001,0.04880560483565932,0.11367791332856876,0.11053728848153797,0.07429558498486227,2022-01-02 18:00:00
1,1.1362,0.008674418705516497,0.7902701933791163,0.726565,1.3517299999999999,0.684755,0.0488073913913523,0.1135564084112897,0.11041466235192367,0.07448650863112419,2022-01-02 19:00:00
2,1.1358549999999998,0.008679500755116566,0.7897521757672443,0.72557,1.35177,0.6838,0.04876660716327816,0.11343463193952041,0.1105444229253243,0.07462825798988787,2022-01-02 20:00:00
3,1.134265,0.008674682072902028,0.7890666919168008,0.725225,1.3504550000000002,0.683225,0.04871868636882822,0.11317468632293148,0.11039451465500043,0.07454758931733045,2022-01-02 21:00:00
4,1.13483,0.008674719698119754,0.7887306169450886,0.72487,1.34996,0.6831300000000001,0.04870355993801011,0.11322767160054079,0.11044627954393939,0.07441860465116279,2022-01-02 22:00:00
5,1.134055,0.0086752088556532,0.7888457214980179,0.7249399999999999,1.34985,0.68309,0.048685716900832794,0.11315712012133368,0.1103719275707188,0.07450088134542632,2022-01-02 23:00:00
6,1.133795,0.00867227473766369,0.7886653022756938,0.724575,1.34986,0.682995,0.04868750654238369,0.11310183499508708,0.1103396428397645,0.07363770250368189,2022-01-03 00:00:00
7,1.13432,0.0086703197613928,0.7887430590610802,0.72532,1.350565,0.6835249999999999,0.048722258763916296,0.11318186807156186,0.1103461693734709,0.07308338814587445,2022-01-03 01:00:00
8,1.134825,0.008673591083548366,0.7889266258791602,0.7257,1.350595,0.68356,0.04874094819665803,0.11325768349825595,0.11040173946035868,0.07285974499089254,2022-01-03 02:00:00
9,1.13466,0.008676036786395974,0.7891289594545541,0.7261050000000001,1.352265,0.6841200000000001,0.04881084576993008,0.11344387844370346,0.11057124481085188,0.07409998162320457,2022-01-03 03:00:00
10,1.13518,0.00868232668990636,0.788637313585855,0.7255400000000001,1.351735,0.68319,0.04884493929795169,0.11343122511278872,0.1103820460711195,0.07421425655868492,2022-01-03 04:00:00
11,1.135535,0.008689531721135547,0.7885937795722667,0.7250099999999999,1.351165,0.6825749999999999,0.04877465863835786,0.1134156999245916,0.11032002020771196,0.07459903021260723,2022-01-03 05:00:00
12,1.135575,0.00869062672454624,0.7884632063644751,0.7248249999999999,1.35106,0.6833199999999999,0.04880715317636953,0.1135421718068061,0.1102430429147675,0.076103500761035,2022-01-03 06:00:00
13,1.13588,0.00869062672454624,0.7885502503647044,0.72441,1.350565,0.68259,0.04881382407497803,0.11369601121065011,0.11031441959841697,0.07523039307880383,2022-01-03 07:00:00
14,1.135075,0.008684362502659585,0.7863984523678458,0.722275,1.348675,0.6804,0.048846370836762756,0.11333472121750392,0.11028802705813252,0.07634461961293278,2022-01-03 08:00:00
15,1.13063,0.008672613188442877,0.7849478402160177,0.719695,1.3460800000000002,0.6783900000000002,0.04868478065072078,0.11271752079875182,0.10978535813294106,0.07547454620929092,2022-01-03 09:00:00
16,1.129185,0.0086734782382431,0.7829136915946386,0.71868,1.34469,0.67762,0.04850577946362308,0.1125583133971292,0.10966677058537312,0.07668411741565323,2022-01-03 10:00:00
17,1.12887,0.008675509903094555,0.7839263736349882,0.7193750000000002,1.34665,0.67852,0.04861566883006393,0.11263188877193159,0.10962829881764548,0.07671064743786438,2022-01-03 11:00:00
18,1.128385,0.008671710711730656,0.7840001254400201,0.71965,1.34715,0.679055,0.048609760839976666,0.11258552033580543,0.10962484759281658,0.0770846582258966,2022-01-03 12:00:00
19,1.12949,0.008674644448010688,0.7846829880728186,0.71997,1.347915,0.6794549999999999,0.04874303888475927,0.11266508398834936,0.10976099198771676,0.07659900421294523,2022-01-03 13:00:00
20,1.1297350000000002,0.00867035734877813,0.784482927690286,0.71906,1.3484600000000002,0.678825,0.048715850189017494,0.1126721021268108,0.10974427471646792,0.07659900421294523,2022-01-03 14:00:00
21,1.129655,0.008669643244180502,0.7841722669636065,0.718715,1.347875,0.67843,0.0487833434152243,0.11266131445098237,0.10976529288591126,0.07656967840735068,2022-01-03 15:00:00
22,1.1296249999999999,0.008670582879934104,0.7846829880728186,0.7190249999999999,1.348025,0.678375,0.048729381380503374,0.11268079800498754,0.1098051316940422,0.07619192746528505,2022-01-03 16:00:00
23,1.130195,0.008670582879934104,0.7841968647809345,0.71957,1.348255,0.678855,0.048781677601892726,0.11272528700092758,0.10979375935028854,0.07659753738917294,2022-01-03 18:00:00
24,1.1305749999999999,0.008666149586408012,0.784519854236211,0.7198000000000001,1.3478249999999998,0.67958,0.048796078747111886,0.11276375043012951,0.109913426436776,0.07659753738917294,2022-01-03 19:00:00
25,1.130655,0.008664047236385532,0.7841230759580025,0.720015,1.348055,0.6789449999999999,0.048751237062640465,0.11287586854085135,0.10994953031098663,0.07659753738917294,2022-01-03 20:00:00
26,1.13023,0.008650706113886547,0.7844306210337226,0.719905,1.34733,0.67913,0.048757940230566545,0.11279346529811833,0.10988415899821596,0.07659753738917294,2022-01-03 21:00:00
27,1.12978,0.008642183361204375,0.7846583597501647,0.7202850000000001,1.34645,0.678655,0.04874491590527109,0.11280484456359488,0.10985536135352603,0.07635598688204145,2022-01-03 22:00:00
28,1.1300750000000002,0.008636287087455362,0.7854657419116665,0.721105,1.34695,0.6791849999999999,0.048771530496959946,0.11283767929266456,0.10987389647260142,0.07624101309058194,2022-01-03 23:00:00
29,1.13048,0.00863923421827889,0.7859472629386568,0.721305,1.346855,0.679655,0.048772874478130245,0.11296999421899179,0.10991915135663344,0.07575757575757576,2022-01-04 00:00:00
30,1.129345,0.008635317585392497,0.7853300349471866,0.7208749999999999,1.3463500000000002,0.67896,0.04874363286295728,0.11272033137039625,0.10974796775619879,0.07560150446993895,2022-01-04 01:00:00
31,1.129155,0.008640167273638418,0.7856076675308351,0.720815,1.348865,0.67919,0.04873413094860986,0.11271036713182006,0.10985547572371591,0.07621515538364804,2022-01-04 02:00:00
32,1.1289600000000002,0.008632373125695985,0.7845721727941753,0.7208349999999999,1.349175,0.6790149999999999,0.04865079191326537,0.11285932072076577,0.10999220576773189,0.07544322897019992,2022-01-04 03:00:00
33,1.1302050000000001,0.008633304699539414,0.7845752505737207,0.721175,1.3511250000000001,0.679675,0.048678500410116364,0.1128158520443915,0.1099902681134738,0.07549306407473813,2022-01-04 04:00:00
34,1.1294650000000002,0.008628462709941283,0.7844183145988093,0.72064,1.35009,0.67871,0.0487011405807124,0.11277226684772029,0.10983007171508447,0.07544402581392787,2022-01-04 05:00:00
35,1.127615,0.008609741922985858,0.7842153141566548,0.7198599999999999,1.3496000000000001,0.677245,0.048534618530032006,0.11267248873390022,0.10978789486751342,0.07509903685485234,2022-01-04 06:00:00
36,1.12731,0.008598045664220523,0.7836161534633875,0.7188300000000002,1.3483,0.67658,0.04855571039432092,0.1126240071931665,0.10964237431553149,0.07454620000745461,2022-01-04 07:00:00
37,1.1279949999999999,0.008601262665359275,0.7856261833494387,0.72082,1.35148,0.6781399999999999,0.04871763017959754,0.112873996837913,0.1097709203086834,0.07494600140598698,2022-01-04 08:00:00
38,1.12851,0.00860248353699713,0.7866242413992471,0.721625,1.3517000000000001,0.6793100000000001,0.04886045210576334,0.11295548382253585,0.10991891299583606,0.07492741406762199,2022-01-04 09:00:00
39,1.130915,0.008610112577221947,0.7889266258791602,0.7246349999999999,1.3553250000000001,0.68169,0.04885664458916326,0.11319054172400848,0.11016228484594627,0.07382116821998708,2022-01-04 10:00:00
40,1.12946,0.00861014964440082,0.7874418769464578,0.7241399999999999,1.3541850000000002,0.68068,0.04877156617691886,0.11308566079107697,0.11008221127371434,0.07376018351533659,2022-01-04 11:00:00
41,1.1293799999999998,0.008607777988190127,0.7878451254052479,0.724035,1.353615,0.6810799999999999,0.04872831285525985,0.11299449724862429,0.11005103129601175,0.07375202357114674,2022-01-04 12:00:00
42,1.1280199999999998,0.008608667206143145,0.7862315137315334,0.7231899999999999,1.352265,0.679995,0.04863647638455889,0.11276636582839822,0.10989312887858385,0.07460264764796502,2022-01-04 13:00:00
